s,x,y,z,tx,ty,tz,area,coverage,width,height,eta,d_eq,z_floor,z_ceil,n_pts
173.0000,1365.9786,746.7946,162.2810,-0.1677,0.9810,-0.0974,50.2698,1.0000,10.6720,7.1314,1.4311,8.0003,160.2088,167.4384,13408
174.0000,1365.7759,747.7675,162.1720,-0.2374,0.9639,-0.1204,50.3180,1.0000,10.6714,7.1713,1.4727,8.0042,160.0642,167.3580,13498
175.0000,1365.5065,748.7215,162.0418,-0.2994,0.9439,-0.1390,50.6841,1.0000,30.4923,7.6437,1.8292,8.0332,159.4286,167.2802,13586
176.0000,1365.1809,749.6556,161.8961,-0.3499,0.9245,-0.1515,48.8417,1.0000,31.3089,7.8131,2.0038,7.8859,159.0431,167.0207,14970
177.0000,1364.8098,750.5709,161.7404,-0.3909,0.9066,-0.1590,47.1284,1.0000,31.4171,7.8793,1.9974,7.7463,158.8408,166.8411,15486
178.0000,1364.4016,751.4694,161.5794,-0.4244,0.8908,-0.1624,47.1224,1.0000,31.5976,7.8019,1.9732,7.7458,158.6701,166.5903,12995
179.0000,1363.9631,752.3533,161.4168,-0.4516,0.8773,-0.1624,46.8989,1.0000,31.1965,7.9207,1.8997,7.7275,158.5227,167.9026,12181
180.0000,1363.5001,753.2249,161.2557,-0.4737,0.8662,-0.1594,46.6327,1.0000,29.5489,8.1673,1.5757,7.7055,158.1654,167.0037,11759
181.0000,1363.0172,754.0864,161.0989,-0.4915,0.8572,-0.1537,47.1643,1.0000,8.2005,8.1371,1.1874,7.7493,158.1728,166.3988,10989
182.0000,1362.5184,754.9400,160.9490,-0.5056,0.8504,-0.1456,46.6129,1.0000,8.4770,8.0132,1.1175,7.7039,158.1757,166.2434,10541
183.0000,1362.0070,755.7878,160.8084,-0.5166,0.8455,-0.1353,46.4375,1.0000,8.5106,8.1757,1.1297,7.6893,157.8107,166.1719,11335
184.0000,1361.4862,756.6316,160.6792,-0.5246,0.8425,-0.1227,46.1303,1.0000,8.2769,8.1780,1.1301,7.6639,157.5855,165.8964,11495
185.0000,1360.9587,757.4733,160.5638,-0.5300,0.8412,-0.1078,32.1603,1.0000,8.1068,8.4024,1.2032,6.3990,157.1895,165.6884,11540
186.0000,1360.4271,758.3144,160.4645,-0.5327,0.8415,-0.0905,35.3182,1.0000,8.0214,8.5649,1.2340,6.7059,156.8772,165.5613,12609
187.0000,1359.8942,759.1567,160.3836,-0.5328,0.8433,-0.0708,44.5889,1.0000,7.3087,8.5108,1.1524,7.5347,156.7120,165.4864,11495
188.0000,1359.3625,760.0015,160.3237,-0.5302,0.8465,-0.0485,40.4346,1.0000,6.9998,8.1256,1.1078,7.1752,156.6485,167.5052,10816
189.0000,1358.8347,760.8501,160.2875,-0.5248,0.8509,-0.0233,40.0090,1.0000,7.1455,8.1900,1.0207,7.1373,156.6002,167.3496,11338
190.0000,1358.3139,761.7036,160.2780,-0.5163,0.8564,0.0049,42.8413,1.0000,7.4970,8.5310,1.1037,7.3856,156.4549,166.2414,10905
191.0000,1357.8032,762.5631,160.2985,-0.5045,0.8627,0.0365,43.8647,1.0000,7.7168,8.6880,1.1488,7.4733,156.3124,166.6037,10010
192.0000,1357.3055,763.4288,160.3512,-0.4909,0.8685,0.0686,45.0450,1.0000,7.8305,8.5948,1.1643,7.5732,156.3655,165.1431,9653
193.0000,1356.8213,764.2996,160.4350,-0.4776,0.8730,0.0987,46.4180,1.0000,8.0448,8.8040,1.1489,7.6877,156.1734,165.1554,10126
194.0000,1356.3501,765.1744,160.5478,-0.4648,0.8764,0.1265,46.9190,1.0000,7.9156,8.7986,1.2614,7.7291,156.1510,166.7344,10280
195.0000,1355.8916,766.0520,160.6872,-0.4525,0.8787,0.1519,45.3189,1.0000,7.8691,9.1322,1.2577,7.5962,156.2701,167.2059,10570
196.0000,1355.4450,766.9316,160.8508,-0.4409,0.8804,0.1749,49.6259,1.0000,7.9211,8.6791,1.1993,7.9489,156.3676,166.9673,9998
197.0000,1355.0095,767.8125,161.0361,-0.4302,0.8813,0.1953,51.7313,0.9722,7.7913,8.9563,1.1641,8.1158,156.0840,165.9148,10171
198.0000,1354.5842,768.6942,161.2406,-0.4205,0.8819,0.2132,49.8261,0.9583,8.0874,9.0153,1.0609,7.9650,156.3633,166.0536,10750
199.0000,1354.1681,769.5762,161.4618,-0.4118,0.8821,0.2286,53.1207,1.0000,8.3846,9.2970,1.1454,8.2241,156.3859,166.9750,12239
200.0000,1353.7601,770.4583,161.6970,-0.4043,0.8822,0.2415,54.0438,1.0000,8.1820,9.6549,1.3620,8.2952,156.3863,166.6334,12707
201.0000,1353.3591,771.3405,161.9440,-0.3980,0.8821,0.2519,54.4431,1.0000,8.6275,10.5367,1.4169,8.3258,155.9170,166.6530,14378
202.0000,1352.9638,772.2226,162.2001,-0.3929,0.8821,0.2599,53.1764,1.0000,8.8757,10.7017,1.4805,8.2284,155.9647,167.3606,14019
203.0000,1352.5730,773.1047,162.4629,-0.3890,0.8822,0.2653,52.9901,1.0000,9.0257,10.3851,1.5361,8.2140,156.2046,167.6224,13231
204.0000,1352.1854,773.9870,162.7299,-0.3864,0.8824,0.2683,46.9983,1.0000,8.4153,9.8481,1.4487,7.7356,156.4868,167.3627,13504
205.0000,1351.7997,774.8696,162.9987,-0.3852,0.8828,0.2689,43.4525,1.0000,7.5020,10.1520,1.3877,7.4381,156.9225,167.2618,15535
206.0000,1351.4146,775.7527,163.2669,-0.3852,0.8834,0.2669,44.3274,1.0000,7.6931,9.1299,1.1726,7.5126,158.4245,167.7978,14348
207.0000,1351.0287,776.6364,163.5317,-0.3867,0.8841,0.2624,43.4795,1.0000,8.2436,8.7705,1.1499,7.4404,159.0984,168.0616,11993
208.0000,1350.6408,777.5210,163.7907,-0.3895,0.8850,0.2552,43.6909,1.0000,9.0673,8.5705,1.2071,7.4585,159.2098,167.9785,13170
209.0000,1350.2493,778.4064,164.0411,-0.3936,0.8859,0.2453,39.6686,1.0000,9.3341,7.6006,1.4259,7.1069,159.7190,167.8859,12411
210.0000,1349.8530,779.2929,164.2803,-0.3992,0.8869,0.2325,35.3166,1.0000,9.4177,6.5711,1.5664,6.7057,160.7757,167.6819,12202
211.0000,1349.4505,780.1802,164.5052,-0.4061,0.8877,0.2168,20.3073,1.0000,9.7374,6.4810,1.6573,5.0849,161.0287,167.7112,12753
212.0000,1349.0403,781.0682,164.7128,-0.4144,0.8883,0.1980,23.5432,1.0000,10.0275,6.5092,1.7240,5.4750,161.0985,168.5143,12529
213.0000,1348.6212,781.9566,164.9001,-0.4240,0.8884,0.1760,34.4951,1.0000,10.2937,6.3049,1.9479,6.6273,161.4533,167.9681,11453
214.0000,1348.1921,782.8448,165.0642,-0.4344,0.8878,0.1522,34.8900,1.0000,10.6977,6.4312,2.0744,6.6651,161.2888,168.0098,10961
215.0000,1347.7523,783.7318,165.2046,-0.4451,0.8862,0.1287,39.4241,1.0000,11.2160,6.6456,2.0203,7.0849,161.2380,168.4586,11771
216.0000,1347.3018,784.6168,165.3218,-0.4561,0.8836,0.1058,49.6752,1.0000,11.8741,7.6845,1.7785,7.9529,161.1831,169.7964,16114
217.0000,1346.8401,785.4988,165.4165,-0.4673,0.8801,0.0835,44.0424,1.0000,11.8692,7.6993,1.6839,7.4884,161.2866,169.8880,18763
218.0000,1346.3671,786.3768,165.4891,-0.4788,0.8758,0.0619,42.5531,1.0000,11.6514,7.5460,1.7535,7.3607,161.4319,169.9649,19954
219.0000,1345.8825,787.2500,165.5405,-0.4905,0.8705,0.0409,33.1736,1.0000,11.7975,7.2989,1.8891,6.4991,161.6960,170.0677,20057
220.0000,1345.3860,788.1175,165.5713,-0.5024,0.8644,0.0207,30.2516,1.0000,12.2924,7.4092,1.8676,6.2062,162.1269,170.0473,19783
221.0000,1344.8775,788.9785,165.5822,-0.5146,0.8574,0.0013,35.0642,1.0000,12.5815,7.6277,1.9718,6.6817,162.4675,170.5135,19696
222.0000,1344.3568,789.8321,165.5742,-0.5270,0.8497,-0.0172,40.0678,1.0000,12.4794,7.7187,2.1963,7.1425,162.5112,170.5482,18207
223.0000,1343.8235,790.6776,165.5481,-0.5396,0.8412,-0.0349,43.3430,1.0000,12.5824,7.8055,2.3988,7.4287,162.4401,170.6835,16871
224.0000,1343.2775,791.5143,165.5046,-0.5524,0.8320,-0.0517,43.9054,1.0000,12.0013,7.7062,2.2757,7.4768,162.5025,170.5082,16780
225.0000,1342.7187,792.3413,165.4449,-0.5654,0.8221,-0.0676,34.9749,1.0000,11.8805,7.3918,2.1100,6.6732,162.5348,170.4924,18028
226.0000,1342.1467,793.1582,165.3697,-0.5785,0.8115,-0.0826,37.7708,1.0000,11.9018,7.1281,1.9614,6.9348,162.5580,170.2073,17824
227.0000,1341.5616,793.9641,165.2799,-0.5919,0.8002,-0.0967,43.9952,1.0000,11.9992,6.9994,1.9271,7.4844,162.5847,170.1051,16747
228.0000,1340.9630,794.7584,165.1767,-0.6053,0.7884,-0.1097,38.3832,1.0000,12.1780,6.8972,1.9927,6.9908,162.4966,169.9987,16083
229.0000,1340.3509,795.5406,165.0608,-0.6189,0.7760,-0.1219,39.9905,1.0000,12.0409,6.4622,2.0948,7.1356,162.6172,169.6288,15241
230.0000,1339.7251,796.3101,164.9332,-0.6326,0.7630,-0.1331,35.5324,1.0000,12.0913,6.3757,2.1324,6.7262,162.3760,169.4772,15790
231.0000,1339.0856,797.0664,164.7950,-0.6464,0.7494,-0.1433,34.6718,1.0000,11.9318,6.6316,2.0659,6.6442,162.0087,169.3306,15276
232.0000,1338.4323,797.8088,164.6470,-0.6602,0.7354,-0.1526,29.7580,1.0000,11.3507,6.9436,1.9236,6.1554,161.7619,169.5031,14442
233.0000,1337.7652,798.5370,164.4901,-0.6741,0.7209,-0.1609,39.4993,1.0000,11.0167,7.1240,1.8252,7.0917,161.4206,169.7065,14697
234.0000,1337.0841,799.2504,164.3254,-0.6880,0.7059,-0.1683,42.9991,1.0000,10.6836,7.3532,1.7463,7.3992,160.9377,169.4184,15834
235.0000,1336.3891,799.9486,164.1538,-0.7019,0.6905,-0.1748,41.7825,1.0000,10.5873,7.5569,1.6044,7.2938,160.6162,169.2583,16636
236.0000,1335.6803,800.6312,163.9761,-0.7158,0.6746,-0.1804,37.2827,1.0000,10.4788,7.6912,1.6290,6.8898,160.4250,168.8504,13665
237.0000,1334.9576,801.2978,163.7933,-0.7296,0.6584,-0.1850,41.6649,1.0000,10.3932,7.2821,1.7058,7.2835,160.4960,168.4919,13285
238.0000,1334.2212,801.9479,163.6063,-0.7432,0.6418,-0.1888,37.1380,1.0000,10.4178,7.1711,1.5298,6.8764,160.4046,168.3014,12903
239.0000,1333.4712,802.5813,163.4160,-0.7568,0.6249,-0.1918,39.4769,1.0000,10.6916,7.3853,1.5471,7.0897,159.9872,168.1382,12021
240.0000,1332.7077,803.1976,163.2231,-0.7702,0.6077,-0.1938,27.0086,1.0000,9.9627,7.8262,1.3632,5.8642,159.5697,167.9948,14578
241.0000,1331.9309,803.7966,163.0286,-0.7834,0.5901,-0.1951,27.4678,1.0000,10.1238,7.9539,1.2841,5.9138,158.9525,167.3875,16925
242.0000,1331.1410,804.3778,162.8332,-0.7963,0.5724,-0.1956,19.7213,1.0000,10.1352,7.9580,1.2588,5.0110,158.4941,167.1136,14976
243.0000,1330.3383,804.9412,162.6377,-0.8090,0.5544,-0.1953,18.0970,1.0000,11.5900,8.3471,1.3087,4.8002,157.8072,166.6232,15383
244.0000,1329.5230,805.4865,162.4429,-0.8213,0.5365,-0.1942,25.3447,1.0000,11.7353,8.8083,1.2283,5.6807,157.3941,166.4940,15203
245.0000,1328.6963,806.0148,162.2495,-0.8319,0.5205,-0.1924,39.1918,1.0000,11.2505,9.0146,1.2131,7.0640,157.1161,166.7712,14130
246.0000,1327.8598,806.5283,162.0583,-0.8409,0.5068,-0.1900,47.1361,1.0000,12.5171,9.4418,1.3783,7.7470,156.6566,167.4014,12891
247.0000,1327.0151,807.0292,161.8697,-0.8484,0.4953,-0.1870,46.6758,1.0000,11.9347,9.8943,1.3694,7.7090,156.2397,167.2137,11857
248.0000,1326.1635,807.5195,161.6845,-0.8546,0.4858,-0.1833,43.4304,1.0000,11.5711,9.4695,1.2377,7.4362,156.5107,166.2543,11727
249.0000,1325.3062,808.0015,161.5032,-0.8597,0.4784,-0.1791,40.2636,1.0000,10.8911,9.3514,1.1576,7.1600,156.3940,166.0747,11903
250.0000,1324.4445,808.4771,161.3265,-0.8636,0.4731,-0.1743,26.4609,1.0000,10.4916,9.3571,1.2904,5.8044,156.1464,166.2190,11250
251.0000,1323.5794,808.9483,161.1549,-0.8665,0.4697,-0.1688,22.5919,1.0000,10.7079,8.8131,1.2214,5.3633,156.2528,165.2812,11486
252.0000,1322.7118,809.4172,160.9891,-0.8684,0.4684,-0.1627,24.3385,1.0000,10.5799,8.8050,1.1791,5.5668,156.1974,165.1160,12136
253.0000,1321.8429,809.8858,160.8297,-0.8693,0.4690,-0.1560,23.1425,1.0000,9.8945,8.9287,1.1351,5.4283,155.8977,165.2169,15191
254.0000,1320.9736,810.3560,160.6773,-0.8691,0.4718,-0.1485,23.7384,1.0000,9.9837,9.0747,1.0535,5.4977,155.9775,165.7402,19391
255.0000,1320.1050,810.8300,160.5329,-0.8679,0.4766,-0.1403,27.9752,1.0000,10.3903,9.4223,1.1369,5.9682,155.5687,165.8308,20178
256.0000,1319.2382,811.3098,160.3971,-0.8654,0.4835,-0.1312,33.2415,1.0000,10.5034,9.6993,1.1814,6.5057,155.3139,165.7366,22517
257.0000,1318.3745,811.7978,160.2709,-0.8617,0.4927,-0.1211,31.1628,1.0000,10.3648,10.2365,1.2845,6.2990,154.8376,165.8364,25787
258.0000,1317.5153,812.2961,160.1552,-0.8565,0.5043,-0.1100,29.2724,1.0000,10.0853,10.5349,1.2356,6.1050,154.5137,165.9643,28095
259.0000,1316.6621,812.8072,160.0512,-0.8496,0.5183,-0.0978,31.5943,1.0000,10.0736,10.5340,1.1584,6.3425,154.4374,165.8570,29270
260.0000,1315.8167,813.3335,159.9601,-0.8407,0.5349,-0.0843,50.7872,1.0000,9.8646,10.1680,1.1798,8.0414,154.6444,165.5201,29333
261.0000,1314.9814,813.8778,159.8832,-0.8295,0.5541,-0.0693,36.6028,1.0000,9.4846,10.0975,1.2024,6.8267,154.9268,165.6654,27307
262.0000,1314.1586,814.4427,159.8221,-0.8156,0.5762,-0.0527,21.2054,1.0000,9.3924,10.1922,1.1248,5.1961,155.1649,165.8135,23293
263.0000,1313.3512,815.0311,159.7784,-0.7985,0.6010,-0.0344,25.2434,1.0000,9.2148,10.3154,1.0927,5.6693,155.1053,165.8306,21757
264.0000,1312.5629,815.6457,159.7539,-0.7776,0.6286,-0.0142,48.0243,1.0000,9.3533,10.3032,1.0822,7.8196,155.3196,166.0278,22833
265.0000,1311.7961,816.2875,159.7498,-0.7565,0.6540,0.0055,57.7538,1.0000,9.4878,11.2732,1.1502,8.5752,155.5726,167.4018,22579
266.0000,1311.0488,816.9518,159.7641,-0.7387,0.6736,0.0227,61.1073,1.0000,9.7603,11.4062,1.1600,8.8207,156.0030,167.6726,22808
267.0000,1310.3173,817.6329,159.7944,-0.7250,0.6877,0.0374,59.2890,1.0000,9.5638,11.3388,1.0957,8.6884,156.1720,167.7318,27712
268.0000,1309.5971,818.3253,159.8380,-0.7162,0.6961,0.0492,68.5527,1.0000,9.4386,10.9185,1.1352,9.3426,156.6324,167.7538,28504
269.0000,1308.8829,819.0232,159.8919,-0.7131,0.6987,0.0581,70.2151,1.0000,9.5994,10.7564,1.1111,9.4552,156.7023,167.7631,25013
270.0000,1308.1688,819.7206,159.9531,-0.7162,0.6950,0.0637,69.3562,1.0000,9.7698,10.6265,1.1453,9.3972,156.7681,167.7928,24263
271.0000,1307.4482,820.4108,160.0182,-0.7262,0.6843,0.0658,70.3241,1.0000,10.0290,10.1255,1.1597,9.4625,156.8068,167.5420,24584
272.0000,1306.7139,821.0864,160.0833,-0.7438,0.6653,0.0638,70.5485,1.0000,10.3886,9.7492,1.2018,9.4776,156.9039,167.3479,26069
273.0000,1305.9580,821.7382,160.1442,-0.7693,0.6363,0.0572,66.5834,1.0000,10.0628,9.8878,1.2036,9.2074,157.1922,167.3454,26568
274.0000,1305.1728,822.3551,160.1960,-0.8020,0.5956,0.0460,60.4541,0.9861,9.4455,9.5225,1.2249,8.7734,157.6058,167.3725,24354
275.0000,1304.3532,822.9263,160.2371,-0.8373,0.5455,0.0368,61.8978,1.0000,9.3591,9.5075,1.2339,8.8775,157.5349,167.3384,22072
276.0000,1303.4979,823.4430,160.2708,-0.8732,0.4863,0.0314,59.6668,1.0000,9.5350,9.7042,1.1961,8.7161,157.3821,167.3749,21195
277.0000,1302.6072,823.8960,160.3012,-0.9078,0.4183,0.0302,55.8246,1.0000,8.8315,9.7809,1.1296,8.4308,157.1808,167.2756,18047
278.0000,1301.6835,824.2769,160.3327,-0.9390,0.3424,0.0335,52.4181,1.0000,8.7740,8.8340,1.1662,8.1695,156.9586,166.3304,16113
279.0000,1300.7312,824.5789,160.3697,-0.9645,0.2607,0.0412,49.3431,1.0000,8.9825,8.5747,1.2899,7.9263,156.7624,165.5646,15635
280.0000,1299.7568,824.7976,160.4163,-0.9827,0.1776,0.0523,45.8574,1.0000,8.9581,8.7315,1.3135,7.6412,156.5821,165.5594,16121
281.0000,1298.7687,824.9380,160.4745,-0.9924,0.1054,0.0641,36.8760,1.0000,8.3537,8.7212,1.3829,6.8522,156.5799,165.2902,14448
282.0000,1297.7741,825.0127,160.5446,-0.9960,0.0460,0.0760,25.8383,1.0000,7.8594,8.6930,1.3738,5.7357,156.6844,165.4927,13476
283.0000,1296.7778,825.0338,160.6266,-0.9961,-0.0020,0.0881,14.5278,1.0000,6.8419,8.8662,1.3608,4.3009,156.6056,165.7337,12266
284.0000,1295.7825,825.0120,160.7208,-0.9941,-0.0400,0.1004,12.0562,1.0000,6.0742,9.2015,1.4955,3.9180,156.6316,166.1612,10733
285.0000,1294.7898,824.9568,160.8276,-0.9912,-0.0691,0.1133,16.9680,1.0000,6.0826,9.1897,1.4577,4.6480,156.7879,166.2709,10030
286.0000,1293.8004,824.8763,160.9475,-0.9878,-0.0906,0.1267,16.7077,1.0000,6.3917,9.4435,1.4229,4.6123,156.4248,166.2649,9750
287.0000,1292.8143,824.7778,161.0812,-0.9844,-0.1052,0.1409,16.3198,1.0000,6.7029,9.7464,1.4394,4.5584,156.3593,166.2757,7702
288.0000,1291.8315,824.6681,161.2297,-0.9812,-0.1133,0.1561,37.4654,0.9722,7.0254,9.9311,1.5668,6.9067,156.3684,166.4538,6986
289.0000,1290.8517,824.5533,161.3939,-0.9782,-0.1153,0.1725,38.3136,0.9583,7.1171,10.0447,1.5207,6.9844,156.4725,166.5067,5854
290.0000,1289.8749,824.4395,161.5751,-0.9754,-0.1112,0.1903,35.5850,0.8333,7.5368,10.1813,1.5305,6.7311,156.4698,166.6909,5318
291.0000,1288.9009,824.3330,161.7750,-0.9725,-0.1008,0.2098,41.1445,0.8472,7.5933,10.2528,1.6224,7.2379,156.6396,166.9096,4756
292.0000,1287.9300,824.2402,161.9953,-0.9693,-0.0836,0.2312,39.7336,0.8194,7.7774,10.5016,2.1196,7.1127,156.6880,167.1298,4158
293.0000,1286.9626,824.1683,162.2381,-0.9652,-0.0589,0.2548,36.8910,0.8889,8.0614,10.5319,1.9745,6.8535,156.7671,167.3628,4138
294.0000,1286.0001,824.1252,162.5058,-0.9594,-0.0258,0.2810,29.1206,0.9167,8.0672,10.5406,2.0415,6.0891,157.0816,167.0513,5687
295.0000,1285.0448,824.1198,162.8010,-0.9507,0.0167,0.3098,42.1555,0.9306,7.7758,10.2658,2.1886,7.3263,157.3112,167.7280,6549
296.0000,1284.1003,824.1623,163.1263,-0.9374,0.0701,0.3412,40.9181,0.8750,7.2525,9.7414,1.9397,7.2179,157.7919,167.5147,6534
297.0000,1283.1724,824.2638,163.4842,-0.9172,0.1351,0.3748,33.8318,0.8194,6.7546,9.3093,1.8327,6.5632,158.5412,167.6561,4429
298.0000,1282.2692,824.4364,163.8764,-0.8873,0.2120,0.4095,36.1855,0.8611,6.1489,9.2507,1.9712,6.7877,158.8790,167.9282,4504
299.0000,1281.4019,824.6913,164.3030,-0.8449,0.2994,0.4433,40.0175,0.9306,6.6014,9.1171,1.8562,7.1381,159.1242,168.1437,4057
300.0000,1280.5843,825.0374,164.7618,-0.7880,0.3935,0.4735,25.4150,0.9583,7.0221,8.6642,1.2918,5.6885,159.6611,168.0758,4076
301.0000,1279.8306,825.4786,165.2478,-0.7172,0.4884,0.4971,21.4509,0.9444,7.7783,8.5508,1.3222,5.2261,160.0653,168.2193,3697
